h3_res8,total_violations,avg_severity,max_severity,avg_lane_blockage,max_lane_blockage,avg_vehicle_size,unique_hours,unique_days,lat_center,lng_center,road_multiplier,is_junction,junction_boost,vehicle_entropy,temporal_persistence,dominant_violation,dominant_vehicle,police_station,junction_name,location_name,D_norm,S_norm,P_norm,R_norm,V_norm,cis_raw,cis_score,cis_category,carriageway_reduction
88618921d1fffff,32,3.3333333333333335,3.75,43.90625,50,1.315625,8,16,12.9697294168398,77.74995937311739,2.0,False,1.0,0.7935644424782489,0.3333333333333333,NO PARKING,CAR,Whitefield,No Junction,"Whitefield Main Road, HBK Layout, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",0.003452884829583426,0.7037037037037037,0.3333333333333333,1.0,0.2591388080533912,0.36769289601907224,44.84841195815524,moderate,8.78125
88618921d3fffff,3,2.8333333333333335,3.0,30.0,30,1.7,2,3,12.969287666666666,77.73570186666667,1.0,False,1.0,0.9182958337659504,0.08333333333333333,NO PARKING,CAR,Whitefield,No Junction,"Borewell Road, Dr BR Ambedkar Circle, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",0.00022276676319893073,0.48148148148148157,0.08333333333333333,0.0,0.29986989721146645,0.1569267921762474,18.696217085691746,low,3.0
88618921d5fffff,23,3.1992753623188404,3.75,38.69565217391305,50,1.2695652173913043,6,10,12.978352082608696,77.75131097391304,2.0,False,1.0,0.2580186683762764,0.25,NO PARKING,CAR,Whitefield,No Junction,"Whitefield Main Road, Prestige White Meadows, Sathya Sai Layout, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",0.002450434395188238,0.6441223832528179,0.25,1.0,0.08425610652989206,0.3260062146541523,39.67586193818298,low,8.9
88618921d9fffff,30,3.2305555555555556,3.75,38.5,50,1.1666666666666667,8,19,12.963590759999999,77.74843557666667,2.0,False,1.0,1.3033074078864864,0.3333333333333333,NO PARKING,CAR,Whitefield,No Junction,"Whitefield Main Road, Vaswani Pinnacle, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",0.0032301180663844953,0.6580246913580248,0.3333333333333333,1.0,0.4255955913650976,0.3695228555686294,45.07547626250103,moderate,6.078947368421053
88618921ddfffff,1,3.75,3.75,50.0,50,1.3,1,1,12.968793564429724,77.75544575173693,2.0,False,1.0,-1.4426951601859516e-10,0.041666666666666664,NO PARKING,CAR,Whitefield,No Junction,"Immadihalli Main Road, LSG Greenville, Hagadur, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",0.0,0.8888888888888888,0.041666666666666664,1.0,0.0,0.3484722222222222,42.46348004761364,moderate,5.0
8861892283fffff,4,3.591666666666667,3.7,55.0,60,1.45,4,3,12.887475049999999,77.73839777500001,2.0,False,1.0,1.4999999995671913,0.16666666666666666,WRONG PARKING,PASSENGER AUTO,Whitefield,No Junction,"Sarjapura Main Road, Muthanallur Cross, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)",0.00033415014479839606,0.8185185185185185,0.16666666666666666,1.0,0.4898256412809252,0.38891592597554314,47.481799419830104,moderate,7.333333333333333
8861892289fffff,8,2.5520833333333335,3.5,32.5,50,1.0625,5,6,12.883548775,77.7519260375,2.0,False,1.0,2.155639061508219,0.20833333333333334,WRONG PARKING,CAR,No Police Station,No Junction,"Sarjapura Main Road, Dommansandra Circle, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)",0.0007796836711962575,0.35648148148148157,0.20833333333333334,1.0,0.7039248572981679,0.2969182640555827,36.0665825586976,low,4.333333333333333
8861892401fffff,11,2.5,2.5,25.0,25,1.3181818181818181,1,1,12.891964009090911,77.6320933090909,1.0,False,1.0,0.865856617024415,0.041666666666666664,WRONG PARKING,CAR,Hulimavu,No Junction,"13th Main Road, Nandishwara Layout, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",0.0011138338159946536,0.3333333333333333,0.041666666666666664,0.0,0.2827458485623778,0.11253715136312195,13.188279539295644,low,25.0
8861892403fffff,1,3.0,3.0,30.0,30,2.0,1,1,12.8900118,77.6257564,1.0,False,1.0,-1.4426951601859516e-10,0.041666666666666664,NO PARKING,LGV,Hulimavu,No Junction,"Begur Main Road, MICO Layout, Hongasandra, Bengaluru, Karnataka. Pin-560068 (India)",0.0,0.5555555555555556,0.041666666666666664,0.0,0.0,0.1451388888888889,17.233555214128916,low,3.0
8861892405fffff,256,2.54296875,3.0,25.46875,30,1.320703125,13,55,12.89432494567632,77.63652593085601,1.3,False,1.0,2.226625086594226,0.5416666666666666,WRONG PARKING,CAR,Hulimavu,No Junction,"7th Cross Road, Chikka Biddappa Layout, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",0.028402762307863667,0.3524305555555556,0.5416666666666666,0.30000000000000004,0.7271053741424518,0.2720468975126441,32.98050366500389,low,11.854545454545455
8861892407fffff,1,3.0,3.0,30.0,30,0.6,1,1,12.8946947,77.6258581,1.0,False,1.0,-1.4426951601859516e-10,0.041666666666666664,NO PARKING,SCOOTER,Madiwala,No Junction,"Begur Main Road, Chikka Abbaiah Layout, Hongasandra, Bengaluru, Karnataka. Pin-560068 (India)",0.0,0.5555555555555556,0.041666666666666664,0.0,0.0,0.1451388888888889,17.233555214128916,low,3.0
8861892409fffff,3,2.5,2.5,25.0,25,1.0666666666666667,3,3,12.880800813560981,77.63840956698218,1.0,False,1.0,0.9182958337659504,0.125,WRONG PARKING,CAR,Hulimavu,No Junction,"Chikka Begur Main Road, Ambedkar Nagar, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",0.00022276676319893073,0.3333333333333333,0.125,0.0,0.29986989721146645,0.12613975513921033,14.876112346559836,low,2.5
886189240bfffff,3,2.6666666666666665,3.0,26.666666666666668,30,1.3666666666666665,3,3,12.878165766666667,77.62528533333334,1.0,False,1.0,1.5849625002883474,0.125,WRONG PARKING,PASSENGER AUTO,Hulimavu,No Junction,"Begur Main Road, Patel Krishnappa Layout, Shantipriya Layout, Begur, Bengaluru, Karnataka. Pin-560068 (India)",0.00022276676319893073,0.40740740740740733,0.125,0.0,0.5175701822199764,0.16207429645840965,19.334927640375327,low,2.666666666666667
886189240dfffff,350,2.610952380952381,3.75,28.185714285714287,70,1.1560000000000001,12,64,12.890220203101716,77.63908956271433,2.0,False,1.0,2.5598592634450044,0.5,WRONG PARKING,CAR,Hulimavu,No Junction,"Hosur Road, Ozone Manay Tech Park, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",0.03887280017821341,0.3826455026455026,0.5,1.0,0.8359231370784864,0.36919706668111857,45.035051856877345,moderate,15.4140625
8861892411fffff,8,3.03125,3.25,31.875,45,0.6875,4,4,12.8818892375,77.60987477500001,1.8,False,1.0,1.4056390617967578,0.16666666666666666,NO PARKING,SCOOTER,Hulimavu,No Junction,"Vishveswaraiah Road, Rashi Pride, Avani Shringeri Nagar, Devarachikannahalli, Bengaluru, Karnataka. Pin-560076 (India)",0.0007796836711962575,0.5694444444444444,0.16666666666666666,0.8,0.45901203670481655,0.30031597914885527,36.488176475462495,low,6.375
8861892413fffff,1,2.5,2.5,25.0,25,1.2,1,1,12.8842183,77.60045,1.0,False,1.0,-1.4426951601859516e-10,0.041666666666666664,WRONG PARKING,GOODS AUTO,Hulimavu,No Junction,"BDA 80 Feet Road, Habitat Aura, Arakere, Bengaluru, Karnataka. Pin-560076 (India)",0.0,0.3333333333333333,0.041666666666666664,0.0,0.0,0.08958333333333333,10.34013312847735,low,2.5
8861892415fffff,1,3.75,3.75,50.0,50,1.3,1,1,12.889229,77.6107718,2.0,False,1.0,-1.4426951601859516e-10,0.041666666666666664,PARKING IN A MAIN ROAD,CAR,Mico Layout,No Junction,"Vishveswaraiah Road, Perody Classic, Indira Gandhi Housing Colony, Arakere, Bengaluru, Karnataka. Pin-560076 (India)",0.0,0.8888888888888888,0.041666666666666664,1.0,0.0,0.3484722222222222,42.46348004761364,moderate,5.0
8861892419fffff,29,2.9655172413793105,3.0,29.655172413793103,30,0.9448275862068967,8,20,12.875990993103448,77.61671797931034,1.0,False,1.0,1.8475337906542777,0.3333333333333333,NO PARKING,CAR,Hulimavu,No Junction,"Westend Avenue, Akshaya Nagar, Nyanappanahalli, Devarachikannahalli, Bengaluru, Karnataka. Pin-560068 (India)",0.00311873468478503,0.5402298850574714,0.3333333333333333,0.0,0.6033129493601044,0.2342581276186117,28.291612727415576,low,4.3
886189241bfffff,1,2.5,2.5,25.0,25,2.0,1,1,12.8726719,77.602269,1.0,False,1.0,-1.4426951601859516e-10,0.041666666666666664,WRONG PARKING,LGV,Hulimavu,No Junction,"Hulimavu Lake Road, Muthrayaswamy Layout, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)",0.0,0.3333333333333333,0.041666666666666664,0.0,0.0,0.08958333333333333,10.34013312847735,low,2.5
8861892421fffff,811,2.7931565967940815,3.75,28.150431565967942,50,0.7813810110974106,16,82,12.912054366395457,77.63591078766369,2.0,False,1.0,2.081625044254384,0.6666666666666666,NO PARKING,MOTOR CYCLE,HSR Layout,No Junction,"17th Cross Road, Sector 7, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",0.09022053909556695,0.4636251541307029,0.6666666666666666,1.0,0.6797555483167607,0.41735289412668664,51.010303857267225,moderate,27.84146341463415
8861892423fffff,154,2.850108225108225,3.8333333333333335,31.525974025974026,50,1.1675324675324676,17,51,12.91072057049024,77.6265881910257,2.0,False,1.0,2.7996545888359075,0.7083333333333334,WRONG PARKING,CAR,HSR Layout,No Junction,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",0.0170416573847182,0.4889369889369889,0.7083333333333334,1.0,0.9142284031173941,0.42673501669905417,52.17445261437889,moderate,9.519607843137255
8861892425fffff,63,2.9563492063492065,3.75,30.238095238095237,50,1.126984126984127,12,29,12.91692779047619,77.63820632222222,2.0,False,1.0,1.528025228164044,0.5,NO PARKING,CAR,HSR Layout,No Junction,"14th Main Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",0.006905769659166852,0.5361552028218696,0.5,1.0,0.4989772916623509,0.37102871493620554,45.262325698503055,moderate,6.568965517241379
8861892427fffff,28,3.017857142857143,3.75,31.964285714285715,50,1.3535714285714284,7,13,12.915467318797722,77.63176805829148,2.0,False,1.0,2.0130064993527608,0.2916666666666667,NO PARKING,CAR,HSR Layout,No Junction,"5th Main Road, Sector 6, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",0.003007351303185565,0.5634920634920635,0.2916666666666667,1.0,0.6573481331389827,0.3581130719150901,43.659732079164385,moderate,6.884615384615384
8861892429fffff,48,2.484375,3.0,25.3125,30,1.6020833333333335,9,18,12.904638075000001,77.63919056249999,1.0,False,1.0,2.3168198658264445,0.375,WRONG PARKING,LGV,HSR Layout,No Junction,"27th Cross Road, Ramachandra Reddy Layout, Mangammanapalya, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",0.005235018935174872,0.3263888888888889,0.375,0.0,0.756558517866526,0.19994240933209675,24.033663581632908,low,6.75
886189242bfffff,359,2.6564531104921074,3.75,27.799442896935933,50,1.175208913649025,15,63,12.90597522373642,77.63029321111044,2.0,False,1.0,2.4523419171144027,0.625,WRONG PARKING,CAR,HSR Layout,No Junction,"Hosapalya Main Road, BKL Colony, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",0.0398752506126086,0.4028680491076033,0.625,1.0,0.8008133016615926,0.3904946515936108,47.67769021659999,moderate,15.84126984126984
886189242dfffff,102,2.8529411764705883,3.0,29.41176470588235,30,1.0058823529411764,9,14,12.910299730392158,77.64436130980391,1.0,False,1.0,1.5891303592395052,0.375,NO PARKING,CAR,HSR Layout,No Junction,"19th Main Road, Sector 2, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",0.011249721541546001,0.4901960784313726,0.375,0.0,0.5189311983425844,0.22368843193771368,26.980108001799845,low,21.428571428571427
8861892431fffff,3,2.5,2.5,25.0,25,1.9000000000000001,1,2,12.905341866666667,77.61185706666667,1.0,False,1.0,0.9182958337659504,0.041666666666666664,WRONG PARKING,MAXI-CAB,Mico Layout,No Junction,"29th Main Road, Mahadeshwara Nagar, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",0.00022276676319893073,0.3333333333333333,0.041666666666666664,0.0,0.29986989721146645,0.11363975513921033,13.325092377288234,low,3.75
8861892433fffff,2,2.916666666666667,3.0,40.0,50,0.95,2,2,12.9033057,77.60488125,2.0,True,1.5,0.9999999997114609,0.08333333333333333,NO PARKING,CAR,Mico Layout,No Junction,"14th Cross Road, Surya Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",0.00011138338159946537,0.5185185185185186,0.08333333333333333,1.0,0.3265504275363206,0.3882870788470152,47.40377106351282,moderate,4.0
8861892437fffff,224,2.989955357142857,3.25,29.888392857142858,30,0.9093749999999999,12,26,12.91367633482143,77.60774035044643,1.3,True,1.5,1.9980396094428479,0.5,NO PARKING,SCOOTER,Mico Layout,"BTP163 - 16th Main Road, BTM Layout","7th Cross Road, MICO Employees House Building Cooperative Society, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",0.024838494096680774,0.5510912698412699,0.5,0.30000000000000004,0.6524606888393064,0.4084212207964662,49.90204756173263,moderate,25.75
8861892439fffff,3,3.0,3.5,35.0,50,1.3,2,3,12.898702134408415,77.62049528927139,2.0,False,1.0,-1.4426951601859516e-10,0.08333333333333333,WRONG PARKING,CAR,Madiwala,No Junction,"3rd Main Road, Vijayshree Layout, Kodichikkanahalli, Bengaluru, Karnataka. Pin-560068 (India)",0.00022276676319893073,0.5555555555555556,0.08333333333333333,1.0,0.0,0.2714557189178486,32.90714928052918,low,3.5
886189243bfffff,3,3.5,3.75,43.333333333333336,50,1.0,2,3,12.896679833333332,77.60740063333333,2.0,False,1.0,0.9182958337659504,0.08333333333333333,NO PARKING,GOODS AUTO,Mico Layout,No Junction,"Devara Chikkanahalli Main Road, Someshwara Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",0.00022276676319893073,0.7777777777777778,0.08333333333333333,1.0,0.29986989721146645,0.3510008662503215,42.77723823823456,moderate,4.333333333333334
886189243dfffff,19,2.8026315789473686,3.75,29.473684210526315,50,1.0789473684210527,7,14,12.902711268421053,77.62484337368421,2.0,False,1.0,2.404793301451916,0.2916666666666667,WRONG PARKING,PASSENGER AUTO,Madiwala,No Junction,"Kodichikkanahalli Main Road, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",0.0020049008687903764,0.4678362573099416,0.2916666666666667,1.0,0.7852862808860073,0.34413343705900307,41.92511665317107,moderate,4.0
8861892441fffff,126,2.503968253968254,3.0,25.03968253968254,30,1.3452380952380953,9,24,12.875835855555556,77.64787050396825,1.0,False,1.0,2.9131814172737127,0.375,WRONG PARKING,CAR,Hulimavu,No Junction,"Hosur Road, Singasandra Industrial Estate, Begur, Bengaluru, Karnataka. Pin-560068 (India)",0.01392292269993317,0.3350970017636684,0.375,0.0,0.9513006374859503,0.22030517824977308,26.560308479311235,low,13.145833333333334
8861892443fffff,10,2.5,2.5,25.0,25,1.52,4,7,12.87537049,77.64009158,1.0,False,1.0,2.246439343949668,0.16666666666666666,WRONG PARKING,FACTORY BUS,Hulimavu,No Junction,"Manipal County Road, Shree Nivas, AECS Block C, Begur, Bengaluru, Karnataka. Pin-560068 (India)",0.0010024504343951882,0.3333333333333333,0.16666666666666666,0.0,0.7335757283541195,0.16732012673198143,19.985838641152874,low,3.5714285714285716
8861892447fffff,165,2.5,2.5,25.0,25,1.3278787878787879,13,41,12.882176279031821,77.64358544281765,1.0,False,1.0,2.8226892564600448,0.5416666666666666,WRONG PARKING,CAR,Hulimavu,No Junction,"Hosur Road, HAL Layout, Bengaluru, Karnataka. Pin-560068 (India)",0.01826687458231232,0.3333333333333333,0.5416666666666666,0.0,0.9217503836792983,0.2438034264023709,29.47600864951753,low,10.060975609756097
8861892449fffff,7,2.7142857142857144,3.0,26.428571428571427,30,0.9857142857142858,5,5,12.8692241,77.6533481142857,1.3,False,1.0,2.235926349907685,0.20833333333333334,WRONG PARKING,MOTOR CYCLE,Electronic City,No Junction,"Hosur Road, Hanging Gardens, Basapura, Bengaluru, Karnataka. Pin-560100 (India)",0.0006683002895967921,0.4285714285714286,0.20833333333333334,0.30000000000000004,0.730142705654528,0.23300476368209844,28.136093327871826,low,3.6999999999999993
886189244dfffff,44,2.8693181818181817,3.5,30.34090909090909,50,1.125,11,17,12.870572388636363,77.65589264090909,2.0,False,1.0,2.4979824692150014,0.4583333333333333,NO PARKING,CAR,Electronic City,No Junction,"Hosa Road, Navami Funique, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",0.00478948540877701,0.4974747474747474,0.4583333333333333,1.0,0.8157172434651869,0.3798129119685349,46.35228289939579,moderate,7.852941176470589
8861892461fffff,6,2.8333333333333335,3.0,28.333333333333332,30,0.7166666666666667,3,5,12.89920445,77.65126976666666,1.0,False,1.0,1.2516291669550144,0.125,NO PARKING,SCOOTER,HSR Layout,No Junction,"Somasundarapalya Main Road, Haralukunte Village, Bengaluru, Karnataka. Pin-560102 (India)",0.0005569169079973268,0.48148148148148157,0.125,0.0,0.40872003969216586,0.17198504861814284,20.564669601195153,low,3.4
8861892463fffff,2,3.5,3.5,50.0,50,1.9,1,2,12.899365951251127,77.64525744564305,2.0,False,1.0,0.9999999997114609,0.041666666666666664,PARKING IN A MAIN ROAD,CAR,HSR Layout,No Junction,"Hosapalya Main Road, Peekayam Layout, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",0.00011138338159946537,0.7777777777777778,0.041666666666666664,1.0,0.3265504275363206,0.34685189366182995,42.26242709129769,moderate,5.0
8861892465fffff,11,2.590909090909091,3.0,25.90909090909091,30,0.9363636363636364,7,8,12.901248872727272,77.66029762727273,1.0,False,1.0,1.9717472564068337,0.2916666666666667,WRONG PARKING,SCOOTER,Bellandur,No Junction,"Haralur Road, Madduramma Junction, Ambalipura, Bengaluru, Karnataka. Pin-560102 (India)",0.0011138338159946536,0.3737373737373737,0.2916666666666667,0.0,0.6438749097132215,0.18902848635619957,22.67944658333621,low,3.5625
8861892467fffff,12,2.625,3.0,26.25,30,1.4916666666666665,4,7,12.901357116666667,77.64766571666667,1.0,False,1.0,2.4591479161616276,0.16666666666666666,WRONG PARKING,MAXI-CAB,HSR Layout,No Junction,"27th Cross Road, RR Residency, Hosapalya, HSR Layout, Bengaluru, Karnataka. Pin-560068 (India)",0.001225217197594119,0.3888888888888889,0.16666666666666666,0.0,0.8030358035605962,0.18683265166634816,22.406983907081905,low,4.5
886189246bfffff,25,2.58,3.0,25.8,30,1.08,4,5,12.887624022544001,77.64938779645934,1.0,False,1.0,2.4022921880725283,0.16666666666666666,WRONG PARKING,LORRY/GOODS VEHICLE,Electronic City,No Junction,"2nd Main Road, Old Prabhu Layout, Kudlu, Bengaluru, Karnataka. Pin-560068 (India)",0.0026732011583871684,0.36888888888888893,0.16666666666666666,0.0,0.7844695412425335,0.18078174586914106,21.65617784918994,low,12.9
886189246dfffff,38,3.011842105263158,3.7,36.18421052631579,70,1.0105263157894737,11,19,12.8947322064439,77.6573442128673,2.0,False,1.0,2.24577845819534,0.4583333333333333,WRONG PARKING,MOTOR CYCLE,HSR Layout,No Junction,"Haralur Road, Birla Circle, Haralur, Bengaluru, Karnataka. Pin-560035 (India)",0.004121185119180218,0.5608187134502924,0.4583333333333333,1.0,0.7333599158284599,0.38885982716460393,47.47483858974857,moderate,7.2368421052631575
8861892481fffff,15,2.783333333333333,3.25,27.333333333333332,30,1.3,8,9,12.8900171,77.5718127,1.3,False,1.0,1.7967916314045587,0.3333333333333333,WRONG PARKING,CAR,Thalagattapura,No Junction,"Chunchaghatta Main Road, Kuvempu Circle, Konanakunte, Bengaluru, Karnataka. Pin-560062 (India)",0.001559367342392515,0.4592592592592592,0.3333333333333333,0.30000000000000004,0.586743075560602,0.2482220710623807,30.024281137900775,low,4.555555555555555
8861892483fffff,172,2.9186046511627906,3.75,29.41860465116279,50,0.7877906976744186,13,42,12.888503593604652,77.56282096802325,2.0,False,1.0,2.089589683799004,0.5416666666666666,NO PARKING,SCOOTER,Thalagattapura,No Junction,"Konanakunte Main Road, Gopalan Jewels, Siddanna Layout, Bikaspura, Bengaluru, Karnataka. Pin-560062 (India)",0.019046558253508577,0.5193798449612402,0.5416666666666666,1.0,0.6823564047656042,0.39139744109761093,47.789709780500225,moderate,12.047619047619047
8861892485fffff,3,2.8333333333333335,3.0,28.333333333333332,30,1.5333333333333332,2,3,12.898656,77.57235686666667,1.0,False,1.0,0.9182958337659504,0.08333333333333333,NO PARKING,CAR,J.P. Nagar,No Junction,"Konanakunte Main Road, Channasandra Layout, Yalanchenahalli, Bengaluru, Karnataka. Pin-560078 (India)",0.00022276676319893073,0.48148148148148157,0.08333333333333333,0.0,0.29986989721146645,0.1569267921762474,18.696217085691746,low,2.833333333333333
8861892487fffff,51,3.0098039215686274,3.75,31.274509803921568,60,1.2176470588235295,9,28,12.894874498039215,77.5688344117647,2.0,False,1.0,1.2333008500839553,0.375,NO PARKING,CAR,K.S. Layout,No Junction,"Bikasipura Main Road, LMC Industrial Layout, Konanakunte, Bengaluru, Karnataka. Pin-560062 (India)",0.005569169079973268,0.5599128540305011,0.375,1.0,0.4027349199810369,0.3501177578301002,42.667660734650944,moderate,5.696428571428571
886189248dfffff,10,2.95,3.5,31.0,50,1.25,6,7,12.891418849999999,77.58104022,2.0,False,1.0,1.960964046722334,0.25,NO PARKING,CAR,J.P. Nagar,No Junction,"Om Shivashakti Nagar Main Road, Elita Promenade, JP Nagar Phase 7, Bengaluru, Karnataka. Pin-560078 (India)",0.0010024504343951882,0.5333333333333334,0.25,1.0,0.6403536479800263,0.342362360302054,41.70535861979981,moderate,4.428571428571429
8861892491fffff,27,2.990740740740741,3.5,30.925925925925927,50,1.3740740740740742,9,12,12.883449335347839,77.54933647631941,2.0,False,1.0,1.4793852086444248,0.375,NO PARKING,CAR,Thalagattapura,No Junction,"Anjanapura Main Road, Nadaprabhu Kempegowda Circle, Raghuvanahalli, Bengaluru, Karnataka. Pin-560062 (India)",0.0028959679215860993,0.551440329218107,0.375,1.0,0.48309387249055274,0.3536263824802468,43.10301648641543,moderate,6.958333333333334
8861892493fffff,21,2.8095238095238093,3.25,28.80952380952381,40,1.1,9,14,12.87972270115165,77.54558757889517,1.5,False,1.0,1.877620502668187,0.375,WRONG PARKING,CAR,Thalagattapura,No Junction,"Konanakunte Main Road, Centreo Apartment, Singapore Gardens and Green Fields, Raghuvanahalli, Bengaluru, Karnataka. Pin-560062 (India)",0.0022276676319893073,0.4708994708994708,0.375,0.5,0.613137778032826,0.2836941902570906,34.42571835577098,low,4.321428571428571
8861892495fffff,6,2.75,3.0,27.5,30,1.3333333333333333,3,3,12.885704796676807,77.55622254724922,1.0,False,1.0,1.2516291669550144,0.125,NO PARKING,CAR,Thalagattapura,No Junction,"Konanakunte Main Road, Aishwarya Layout, Doddakallasandra, Bengaluru, Karnataka. Pin-560062 (India)",0.0005569169079973268,0.4444444444444444,0.125,0.0,0.40872003969216586,0.16272578935888357,19.415765920253225,low,5.5
886189249bfffff,30,2.825,3.5,30.0,50,1.2366666666666668,9,14,12.876212186666667,77.54445316666667,2.0,False,1.0,1.4165365030395671,0.375,WRONG PARKING,CAR,Thalagattapura,No Junction,"Konanakunte Main Road, Bayanapalya, Bengaluru, Karnataka. Pin-560109 (India)",0.0032301180663844953,0.47777777777777786,0.375,1.0,0.46257060080222123,0.33366912792853753,40.62668845909241,moderate,6.428571428571428
886189249dfffff,1,2.5,2.5,25.0,25,0.6,1,1,12.8787818,77.5553306,1.0,False,1.0,-1.4426951601859516e-10,0.041666666666666664,WRONG PARKING,MOTOR CYCLE,Thalagattapura,No Junction,"Thippasandra, Anjanapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560062, India",0.0,0.3333333333333333,0.041666666666666664,0.0,0.0,0.08958333333333333,10.34013312847735,low,2.5
88618924a1fffff,143,2.5710955710955714,3.75,26.783216783216783,70,0.9832167832167832,14,35,12.911169682517484,77.57507095104894,2.0,True,1.5,2.581273576385457,0.5833333333333334,WRONG PARKING,SCOOTER,J.P. Nagar,"BTP117 - 9th Cross, Kanakapura Road","9th Cross Road, SNN Raj Spiritua, Umarbagh Layout, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560078 (India)",0.01581644018712408,0.3649313649313651,0.5833333333333334,1.0,0.8429159901255967,0.4709110524990262,57.65588570950001,moderate,10.942857142857141
88618924a3fffff,6,3.0416666666666665,3.75,32.5,50,1.0166666666666666,4,4,12.908974950000001,77.56826396666666,2.0,True,1.5,1.459147916594436,0.16666666666666666,NO PARKING,CAR,K.S. Layout,BTP157 - Kadirenahalli Cross,"Dr Rajkumar Puniya Bhoomi Road, Tippu Sultan Circle, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",0.0005569169079973268,0.574074074074074,0.16666666666666666,1.0,0.47648537611849817,0.42680442368039756,52.18306474350454,moderate,4.875
88618924a5fffff,186,2.8472222222222223,3.8333333333333335,29.408602150537636,50,1.0193548387096774,13,50,12.919110222043011,77.58043083709677,2.0,True,1.5,1.9446449452497523,0.5416666666666666,NO PARKING,CAR,Jayanagara,"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar","9th Main Road, Block 5, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",0.020605925595901093,0.4876543209876544,0.5416666666666666,1.0,0.6350246384163774,0.48014732899899404,58.80193765295314,moderate,10.940000000000001
88618924a7fffff,286,2.899184149184149,4.166666666666667,29.755244755244757,70,0.7748251748251748,15,65,12.917189461128368,77.57354509146009,2.0,True,1.5,2.2001457505601594,0.625,NO PARKING,SCOOTER,Banashankari,"BTP115 - Sahasra Hospital, Jayanagar","Konanakunte Main Road, Banashankari Bus Stand Junction, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",0.03174426375584763,0.5107485107485107,0.625,1.0,0.718458535638402,0.5084370896649542,62.312176350458614,high,13.092307692307694
88618924a9fffff,16,2.953125,3.75,30.9375,50,1.3375000000000001,11,12,12.906382275,77.58027058125,2.0,True,1.5,2.091917185678813,0.4583333333333333,NO PARKING,CAR,J.P. Nagar,"BTP200 - 15th Cross, 33rd Main, JP Nagar","Dr Rajkumar Puniya Bhoomi Road, Learning to Fly, JP Nagar Phase 6, Bengaluru, Karnataka. Pin-560078 (India)",0.0016707507239919804,0.5347222222222222,0.4583333333333333,1.0,0.683116451499657,0.47758109689272576,58.4835154735445,moderate,4.125
88618924abfffff,47,2.929078014184397,3.75,31.06382978723404,50,1.1446808510638298,12,18,12.906006493084043,77.5734156657761,2.0,True,1.5,2.1274579838845793,0.5,NO PARKING,CAR,J.P. Nagar,"BTP159 - JP Nagar Metro, ORR","Dr Rajkumar Puniya Bhoomi Road, Jaraganahalli Circle, Ilyas Nagar, Bengaluru, Karnataka. Pin-560078 (India)",0.0051236355535754065,0.524034672970843,0.5,1.0,0.6947223143504065,0.48312354405681596,59.17123117195543,moderate,8.11111111111111
88618924adfffff,155,2.85,3.75,30.774193548387096,50,1.0445161290322582,14,43,12.91225467032258,77.58592644451612,2.0,True,1.5,1.8466543559675996,0.5833333333333334,NO PARKING,CAR,J.P. Nagar,"BTP197 - 9th Cross, 24th Main, JP Nagar","9th Cross Road, Mayura Circle, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",0.017153040766317667,0.48888888888888893,0.5833333333333334,1.0,0.6030257695871379,0.4831101960190886,59.16957492611017,moderate,11.093023255813954
